"BehaviorSpace results (NetLogo 6.0.3)"
"Project_structure.nlogo"
"Main experiment - just final result"
"11/14/2018 18:11:17:764 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","technology-increase","[step]","municipality-stats 0","municipality-stats 1","municipality-stats 2","municipality-stats 3","municipality-stats 4","municipality-stats 5","municipality-stats 6","municipality-stats 7","municipality-stats 8","municipality-stats 9"
"2857","2","240","15514,0.04,1,0.5,0.25,12,false,true,72","47421,0.06,0.75,0.75,0.25,15,true,true,144","55018,0.05,1,0.5,0.75,6,false,false,60","11822,0.04,0.75,0.75,0.25,12,false,true,72","49699,0.06,0.75,0.75,0.75,3,true,false,84","59153,0.05,0.5,1,1,18,false,false,36","21926,0.06,0.75,0.75,0.25,15,true,false,132","17968,0.05,1,0.5,0.25,6,false,true,96","21380,0.05,0.5,1,1,6,true,true,36","49532,0.06,1,0.5,0.5,18,true,false,84"
"2856","2","240","38086,0.06,0.5,1,0.25,18,true,false,144","27720,0.04,1,0.5,0.75,18,false,true,39","34561,0.05,0.5,1,1,9,true,false,72","30952,0.04,0.5,1,1,9,false,true,36","48877,0.06,0.5,1,0.75,3,true,true,96","36062,0.05,0.75,0.75,0.25,18,false,true,144","45637,0.04,1,0.5,0.25,12,false,true,88","26498,0.05,0.5,1,0.75,6,false,false,48","48438,0.05,0.75,0.75,0.5,15,false,false,72","51255,0.05,0.75,0.75,0.25,6,false,false,192"
"2859","2","240","30724,0.05,0.75,0.75,0.75,9,true,true,60","48502,0.04,1,0.5,0.25,12,false,true,108","37893,0.07,0.75,0.75,1,18,true,false,96","35662,0.06,0.75,0.75,0.25,15,false,false,129","18194,0.06,0.75,0.75,0.75,18,false,false,108","24958,0.06,0.75,0.75,1,3,false,false,96","51185,0.06,0.5,1,0.5,12,true,false,108","29454,0.06,0.75,0.75,0.75,6,false,false,96","50391,0.07,0.75,0.75,0.75,6,true,false,96","45080,0.05,1,0.5,0.75,3,false,false,84"
"2858","2","240","41143,0.06,1,0.5,0.5,6,false,false,84","17793,0.06,1,0.5,0.25,18,true,false,168","41459,0.06,0.5,1,1,15,true,true,192","32738,0.04,0.75,0.75,0.75,12,false,true,24","38185,0.06,0.75,0.75,0.75,12,false,false,108","54264,0.04,0.5,1,0.5,15,false,true,96","31640,0.07,0.5,1,1,15,true,false,168","34269,0.07,0.75,0.75,1,12,true,false,144","33289,0.05,0.5,1,0.75,9,false,false,48","30571,0.06,0.75,0.75,0.25,12,true,false,192"
"2860","2","240","44814,0.06,0.75,0.75,1,9,true,false,48","29392,0.05,0.5,1,0.25,15,true,true,72","27492,0.07,0.75,0.75,0.75,18,true,false,72","56752,0.05,0.5,1,1,12,true,true,24","29180,0.07,1,0.5,1,9,true,false,58","28089,0.05,1,0.5,0.25,9,false,false,84","23509,0.06,1,0.5,0.5,15,true,true,72","39507,0.05,1,0.5,1,6,true,true,36","23271,0.06,0.5,1,0.25,15,true,false,108","39509,0.05,0.5,1,0.25,12,true,true,96"
"2862","2","240","25362,0.05,0.5,1,0.5,3,true,true,36","53084,0.04,0.75,0.75,1,12,false,true,48","21009,0.05,0.75,0.75,0.75,3,true,false,26","40014,0.04,1,0.5,0.75,6,false,true,48","26617,0.06,0.75,0.75,1,9,true,false,36","24929,0.05,1,0.5,0.25,6,false,false,84","21942,0.05,0.75,0.75,1,9,true,false,12","48622,0.05,1,0.5,0.75,12,false,false,72","26152,0.05,0.5,1,0.25,3,false,false,144","54944,0.06,0.75,0.75,1,12,false,false,72"
"2861","2","240","44613,0.04,0.5,1,0.75,15,false,true,36","24319,0.04,0.5,1,0.25,9,false,true,72","19645,0.06,1,0.5,0.5,9,true,false,36","22255,0.06,1,0.5,1,12,true,true,36","41040,0.05,1,0.5,0.25,9,false,false,84","17500,0.05,0.75,0.75,0.75,12,true,true,72","33168,0.05,0.75,0.75,1,15,false,true,48","13684,0.05,0.75,0.75,0.25,18,true,true,72","45291,0.05,0.75,0.75,0.5,3,false,false,72","13604,0.06,0.75,0.75,1,18,true,false,60"
"2863","2","240","47719,0.07,0.75,0.75,0.75,3,true,false,169","53967,0.05,0.75,0.75,1,12,true,false,24","46603,0.05,1,0.5,0.25,12,false,true,192","52449,0.05,0.75,0.75,0.25,6,false,false,72","14817,0.06,0.5,1,0.75,18,false,false,108","41270,0.06,0.5,1,1,9,false,false,132","23797,0.05,0.5,1,0.25,9,true,true,146","19424,0.07,0.75,0.75,1,15,true,false,144","32120,0.07,1,0.5,0.5,18,false,false,133","46978,0.07,1,0.5,0.5,12,true,false,108"
"2864","2","240","27108,0.04,0.75,0.75,0.5,9,false,true,36","27106,0.05,0.5,1,0.25,6,false,false,120","56918,0.05,0.5,1,1,15,false,false,24","52830,0.06,1,0.5,0.5,3,true,true,72","32607,0.05,1,0.5,0.5,3,false,false,132","35777,0.05,1,0.5,0.75,9,false,false,72","15451,0.06,0.5,1,1,15,true,true,84","36057,0.05,1,0.5,1,15,false,false,36","15495,0.05,0.5,1,0.75,9,true,true,72","17694,0.05,1,0.5,1,18,false,false,36"
"2865","2","240","36321,0.04,0.75,0.75,1,15,false,true,36","29982,0.04,1,0.5,0.25,3,false,true,72","17770,0.05,1,0.5,0.75,6,false,false,72","24751,0.05,0.5,1,0.25,9,false,false,84","27153,0.06,1,0.5,1,9,true,true,60","49671,0.05,1,0.5,0.5,18,false,false,48","33998,0.04,0.5,1,0.75,6,false,true,36","41442,0.04,1,0.5,0.75,6,false,true,60","48988,0.05,0.5,1,0.75,3,true,false,60","38712,0.05,0.5,1,1,15,false,true,84"
"2868","2","240","30024,0.05,0.5,1,0.75,3,true,true,36","42193,0.06,0.5,1,1,15,true,false,60","12122,0.05,0.5,1,0.75,18,true,true,24","23843,0.06,1,0.5,0.25,18,true,false,60","22496,0.04,0.5,1,1,15,false,true,48","51302,0.05,0.75,0.75,0.75,18,false,false,48","19868,0.05,1,0.5,0.5,9,true,true,24","30812,0.05,1,0.5,0.25,15,false,true,36","11540,0.04,0.5,1,0.75,6,false,true,24","37357,0.06,1,0.5,0.75,9,true,false,12"
"2866","2","240","12196,0.05,1,0.5,1,15,true,true,12","17601,0.06,0.5,1,0.25,15,true,false,108","37847,0.05,0.5,1,0.75,3,false,false,24","21019,0.04,0.5,1,0.75,6,false,true,36","13521,0.06,0.75,0.75,0.75,6,true,false,72","56343,0.06,1,0.5,1,18,true,false,31","39207,0.05,1,0.5,0.25,9,true,true,84","25943,0.06,1,0.5,1,15,false,false,72","57365,0.04,0.75,0.75,0.75,12,true,true,12","27698,0.04,0.5,1,1,12,false,true,36"
"2869","2","240","28764,0.04,1,0.5,1,12,false,true,38","14161,0.05,0.5,1,0.5,3,true,true,72","22724,0.05,0.5,1,0.25,12,false,false,120","35009,0.06,1,0.5,0.5,18,true,true,36","33449,0.05,1,0.5,0.25,6,false,false,84","25512,0.05,0.75,0.75,1,3,false,false,60","42108,0.04,0.5,1,0.5,3,false,true,72","57662,0.05,0.75,0.75,0.5,9,true,false,36","42517,0.04,1,0.5,1,6,false,true,47","44094,0.05,0.75,0.75,0.5,18,false,true,72"
"2867","2","240","18371,0.06,0.75,0.75,0.75,3,true,true,108","24899,0.07,1,0.5,0.75,15,true,true,168","50225,0.05,0.5,1,0.25,18,false,false,192","48949,0.05,0.5,1,0.25,3,false,false,192","36661,0.04,0.5,1,0.5,3,false,true,36","37929,0.06,0.5,1,0.5,3,true,false,192","40025,0.08,1,0.5,0.75,15,true,false,168","48976,0.06,1,0.5,0.5,18,false,true,120","58231,0.04,0.75,0.75,0.5,15,false,true,61","37292,0.04,0.5,1,0.25,3,false,true,48"
"2871","2","240","24371,0.07,1,0.5,0.75,6,true,false,109","51769,0.05,0.75,0.75,0.75,3,true,true,36","36218,0.05,1,0.5,1,6,true,true,48","40735,0.06,1,0.5,0.25,18,true,true,97","36234,0.05,1,0.5,0.25,12,false,false,144","15542,0.05,0.5,1,0.5,6,false,false,120","19582,0.05,0.75,0.75,0.5,15,true,true,60","53318,0.05,0.5,1,1,18,false,false,108","48083,0.04,0.75,0.75,0.5,9,false,true,36","47277,0.07,1,0.5,1,6,true,false,91"
"2872","2","240","37891,0.05,0.75,0.75,0.5,15,true,true,12","16774,0.04,0.5,1,0.75,3,false,true,36","29080,0.05,0.75,0.75,0.25,18,false,false,72","48425,0.05,0.5,1,0.75,12,true,true,12","32357,0.05,0.5,1,0.5,3,false,false,24","27991,0.05,0.75,0.75,0.5,15,true,false,12","53358,0.05,1,0.5,0.25,9,false,false,36","45567,0.05,0.5,1,0.5,9,false,false,0","41253,0.05,0.75,0.75,0.25,15,false,false,60","24894,0.05,1,0.5,0.5,9,false,false,36"
"2870","2","240","16691,0.05,1,0.5,1,6,false,true,60","15820,0.04,0.5,1,1,15,false,true,60","18162,0.06,0.75,0.75,1,15,true,false,92","20846,0.06,1,0.5,0.5,9,false,false,144","51661,0.05,0.75,0.75,0.75,9,false,true,108","48377,0.05,0.5,1,0.25,15,false,false,120","53750,0.05,0.5,1,0.25,12,false,false,156","55967,0.06,0.75,0.75,1,9,true,true,120","45878,0.06,1,0.5,0.25,9,true,false,144","25651,0.07,0.75,0.75,0.75,18,true,true,120"
"2875","2","240","45731,0.06,0.75,0.75,0.75,18,true,true,72","40913,0.07,1,0.5,1,15,true,true,70","19961,0.06,1,0.5,1,3,true,true,72","14627,0.06,1,0.5,0.25,12,true,false,84","35284,0.04,0.5,1,0.75,12,false,true,69","25017,0.04,0.75,0.75,0.75,9,false,true,72","34398,0.05,1,0.5,0.5,6,true,true,84","41043,0.05,0.5,1,0.25,6,true,true,120","35306,0.07,1,0.5,1,6,true,false,51","42190,0.05,0.5,1,0.25,18,false,false,84"
"2874","2","240","14413,0.06,0.75,0.75,1,15,true,true,84","40790,0.05,1,0.5,1,12,false,false,84","31589,0.05,0.75,0.75,0.25,12,true,false,96","52086,0.05,0.5,1,0.75,9,true,false,60","27049,0.04,1,0.5,0.25,3,false,true,60","26789,0.05,0.75,0.75,0.75,6,false,true,96","43332,0.05,0.75,0.75,0.75,6,true,true,72","17383,0.06,0.75,0.75,0.5,12,true,false,72","56335,0.06,0.5,1,0.25,12,true,false,96","25205,0.06,1,0.5,0.25,3,true,true,144"
"2876","2","240","56302,0.05,0.75,0.75,0.25,3,true,false,108","51055,0.05,0.5,1,0.75,12,true,true,36","31539,0.06,0.75,0.75,1,15,false,false,12","40512,0.07,1,0.5,0.75,9,true,false,72","19525,0.06,0.5,1,0.75,15,true,false,84","16693,0.05,0.75,0.75,0.25,12,true,true,72","15906,0.04,0.75,0.75,0.75,18,false,true,48","50178,0.04,1,0.5,0.75,18,false,true,36","40645,0.05,0.75,0.75,0.25,3,true,false,72","28017,0.05,0.5,1,0.25,9,false,true,144"
"2873","2","240","33194,0.06,1,0.5,1,3,true,true,72","32043,0.04,0.5,1,0.75,18,false,true,48","25762,0.05,1,0.5,0.25,12,false,true,108","52692,0.05,1,0.5,0.5,6,false,false,72","27258,0.05,1,0.5,0.75,9,true,false,36","29384,0.05,0.75,0.75,1,12,false,false,60","31227,0.06,1,0.5,1,3,true,true,96","26781,0.06,1,0.5,1,15,false,false,84","27319,0.05,0.5,1,0.75,15,true,true,84","37364,0.04,1,0.5,0.25,6,false,true,72"
"2877","2","240","15586,0.05,1,0.5,0.25,3,false,false,84","19993,0.05,0.75,0.75,0.5,6,false,false,120","33060,0.06,0.5,1,0.75,15,true,true,60","19682,0.05,0.75,0.75,0.5,6,false,false,120","44493,0.06,0.75,0.75,0.25,18,true,false,108","18014,0.05,0.75,0.75,0.25,12,false,false,132","47984,0.05,1,0.5,0.25,15,false,false,144","16442,0.06,0.5,1,0.25,15,true,false,120","33877,0.05,0.5,1,0.5,15,false,false,120","30790,0.04,0.75,0.75,0.75,12,false,true,36"
"2878","2","240","46832,0.06,0.75,0.75,0.5,15,false,false,144","61912,0.05,0.75,0.75,0.75,15,false,false,36","14597,0.04,0.5,1,1,3,false,true,36","38087,0.05,0.5,1,0.5,6,false,false,144","48193,0.06,1,0.5,0.75,9,false,true,120","19042,0.06,0.5,1,0.75,3,true,false,144","29137,0.06,0.5,1,0.5,15,false,false,144","44518,0.05,0.75,0.75,0.5,9,false,true,96","29285,0.07,0.75,0.75,1,6,true,false,144","45880,0.05,1,0.5,0.75,15,false,false,48"
"2879","2","240","27485,0.04,0.5,1,0.25,15,false,true,108","34080,0.05,1,0.5,0.5,9,false,true,28","13662,0.05,0.5,1,0.75,12,true,true,84","20744,0.05,1,0.5,0.75,3,false,true,79","28304,0.06,0.5,1,0.25,12,true,false,120","45826,0.04,0.75,0.75,0.75,12,false,true,36","43387,0.07,0.75,0.75,1,18,true,false,74","48625,0.04,0.75,0.75,0.25,3,false,true,108","15093,0.06,0.75,0.75,0.25,18,true,false,132","49482,0.05,0.5,1,0.25,9,false,false,132"
"2880","2","240","29246,0.05,1,0.5,0.5,12,false,true,84","14098,0.05,0.75,0.75,0.75,3,true,true,72","52598,0.05,0.75,0.75,0.75,6,false,true,60","41187,0.05,0.75,0.75,0.75,9,false,true,107","16622,0.05,0.75,0.75,1,3,false,false,72","41864,0.05,1,0.5,1,9,false,true,96","28264,0.06,0.75,0.75,1,15,false,false,84","16151,0.06,0.5,1,0.75,3,true,true,96","15749,0.04,0.5,1,0.75,6,false,true,36","38185,0.04,1,0.5,0.5,12,false,true,36"
"2882","2","240","32995,0.04,1,0.5,0.5,15,false,true,60","40489,0.05,1,0.5,0.25,6,false,false,84","34476,0.04,0.5,1,0.5,3,false,true,84","53261,0.04,0.5,1,0.75,9,false,true,36","14276,0.06,1,0.5,0.5,18,false,false,96","30984,0.06,0.75,0.75,0.25,12,true,true,108","39763,0.06,0.5,1,0.25,12,true,false,108","51018,0.04,0.5,1,0.75,18,false,true,36","25386,0.07,1,0.5,0.25,18,true,false,144","52140,0.07,1,0.5,1,15,true,false,48"
"2881","2","240","26707,0.06,1,0.5,0.25,3,true,false,168","16573,0.06,1,0.5,0.75,6,true,true,116","42348,0.04,0.5,1,0.5,6,false,true,72","54701,0.06,0.75,0.75,0.25,18,true,false,132","40371,0.05,1,0.5,0.5,18,true,true,36","53723,0.06,0.75,0.75,0.75,9,false,false,120","34165,0.05,0.75,0.75,1,6,true,true,36","15398,0.06,1,0.5,0.25,9,true,false,132","31964,0.05,0.75,0.75,1,12,false,true,96","55207,0.07,0.75,0.75,1,6,true,false,95"
"2883","2","240","39742,0.05,0.5,1,0.25,12,false,false,48","28160,0.05,1,0.5,0.25,15,false,false,64","21124,0.05,0.75,0.75,0.5,3,false,false,24","43646,0.05,0.75,0.75,0.25,6,false,false,72","18794,0.05,1,0.5,0.25,15,false,false,48","24877,0.05,0.5,1,1,18,false,false,24","52298,0.06,0.75,0.75,1,3,true,false,24","33962,0.05,1,0.5,0.25,12,true,true,48","12227,0.05,0.5,1,0.25,6,false,false,60","16543,0.05,0.5,1,0.75,3,true,true,24"
"2886","2","240","21274,0.05,0.5,1,0.25,12,false,false,132","27235,0.04,0.5,1,1,15,false,true,36","54969,0.05,0.75,0.75,0.5,12,true,true,48","27619,0.06,0.5,1,1,6,false,false,180","44845,0.06,0.5,1,1,12,true,true,96","45137,0.05,0.75,0.75,0.25,6,false,false,156","26524,0.06,1,0.5,0.75,15,false,true,132","47214,0.07,0.75,0.75,1,12,false,false,144","31950,0.04,0.5,1,1,12,false,true,60","43701,0.05,0.5,1,0.25,6,false,false,144"
"2887","2","240","50245,0.04,1,0.5,0.25,6,false,true,66","25261,0.06,0.5,1,1,12,true,true,72","29487,0.06,0.75,0.75,0.25,18,true,false,108","36971,0.05,0.5,1,0.25,6,true,true,60","25671,0.05,0.5,1,0.25,9,true,false,60","51209,0.06,0.5,1,0.25,9,true,false,73","35190,0.05,0.5,1,0.25,15,true,true,132","26146,0.05,0.75,0.75,0.75,9,false,true,84","56060,0.06,0.75,0.75,0.5,6,true,false,60","22584,0.08,1,0.5,1,18,true,false,96"
"2884","2","240","51458,0.05,0.75,0.75,0.25,18,false,true,132","37498,0.04,0.5,1,0.75,9,false,true,60","49009,0.05,0.75,0.75,0.25,18,true,false,72","24362,0.05,0.5,1,0.25,9,true,false,108","49590,0.06,0.75,0.75,0.75,3,true,true,72","37167,0.05,0.5,1,0.5,3,true,true,60","32674,0.05,0.75,0.75,0.75,6,true,true,48","43987,0.06,1,0.5,0.5,6,true,false,36","23148,0.05,0.5,1,0.25,3,false,false,108","30026,0.04,1,0.5,0.75,3,false,true,36"
"2885","2","240","24106,0.04,0.75,0.75,0.25,12,false,true,96","24570,0.04,1,0.5,0.5,15,false,true,36","27792,0.06,0.5,1,1,9,true,true,72","44617,0.05,0.5,1,1,3,false,false,84","44445,0.07,1,0.5,0.75,6,true,false,132","24738,0.05,0.5,1,0.5,3,true,true,60","36761,0.06,0.5,1,1,3,true,true,96","45390,0.04,1,0.5,0.5,18,false,true,30","28780,0.07,0.75,0.75,0.75,9,true,false,120","45866,0.06,0.75,0.75,0.5,18,true,true,108"
"2888","2","240","48850,0.07,0.5,1,1,18,false,false,156","14313,0.04,0.5,1,1,15,false,true,96","51326,0.05,0.5,1,0.25,6,true,true,132","13192,0.05,1,0.5,1,3,false,true,72","46957,0.06,1,0.5,0.75,6,true,true,108","51983,0.06,1,0.5,0.75,9,true,true,115","36237,0.04,0.75,0.75,0.5,18,false,true,72","37085,0.08,1,0.5,1,18,true,false,144","44368,0.05,0.75,0.75,0.25,12,true,true,156","36510,0.05,1,0.5,0.25,9,false,false,96"
"2889","2","240","41118,0.04,0.5,1,0.5,18,false,true,36","18093,0.05,0.75,0.75,0.5,15,false,true,72","32500,0.04,0.75,0.75,0.25,6,false,true,108","48974,0.05,0.5,1,1,6,true,true,12","37854,0.06,1,0.5,0.75,3,true,true,84","26779,0.06,1,0.5,0.25,12,true,false,84","19607,0.07,0.75,0.75,1,6,true,false,84","59035,0.05,0.5,1,0.5,15,false,false,72","16176,0.06,0.5,1,0.75,9,true,false,84","46569,0.05,0.5,1,0.5,6,true,true,60"
"2893","2","240","41565,0.06,0.5,1,0.25,9,true,false,180","37118,0.04,0.5,1,0.5,9,false,true,48","33109,0.06,0.75,0.75,1,6,true,true,84","17929,0.05,0.5,1,0.5,9,false,false,48","43185,0.05,0.75,0.75,0.5,9,false,false,84","33181,0.06,0.5,1,0.75,9,true,false,72","36471,0.06,0.75,0.75,0.75,6,true,true,108","45930,0.05,0.5,1,0.75,15,true,false,72","15423,0.04,0.5,1,0.25,9,false,true,108","43626,0.04,1,0.5,0.75,3,false,true,36"
"2892","2","240","48770,0.05,0.75,0.75,0.25,12,true,true,60","41928,0.05,0.5,1,0.5,6,true,false,36","29879,0.06,0.5,1,0.25,18,true,false,108","24105,0.04,0.75,0.75,1,3,false,true,36","22701,0.06,1,0.5,1,12,false,false,72","49096,0.06,0.5,1,0.75,9,true,false,48","37453,0.06,0.75,0.75,0.5,15,false,false,72","39636,0.06,1,0.5,0.5,15,true,false,84","13763,0.05,0.75,0.75,0.75,18,false,true,36","27742,0.05,0.75,0.75,1,9,false,false,24"
"2890","2","240","43807,0.05,0.5,1,0.75,12,false,false,36","20494,0.05,1,0.5,0.25,9,false,false,108","43558,0.05,1,0.5,1,3,true,true,36","30716,0.06,0.75,0.75,0.75,18,false,false,36","17565,0.06,1,0.5,0.5,3,true,false,72","21442,0.06,1,0.5,0.25,3,true,false,60","30664,0.05,0.75,0.75,0.75,9,true,true,24","44525,0.05,0.5,1,0.5,18,true,true,45","42364,0.05,0.5,1,0.25,3,true,true,84","37049,0.06,1,0.5,0.25,18,true,false,72"
"2891","2","240","18941,0.06,0.75,0.75,0.75,9,true,false,96","48084,0.06,1,0.5,1,6,true,true,96","24823,0.07,0.75,0.75,1,9,true,false,103","16164,0.07,0.75,0.75,0.75,15,true,false,132","13708,0.04,0.5,1,0.25,9,false,true,72","28284,0.06,0.75,0.75,0.25,18,true,true,120","36988,0.06,0.5,1,0.5,18,true,true,72","42995,0.07,0.75,0.75,0.5,15,true,false,84","33972,0.06,1,0.5,0.75,15,true,false,108","32378,0.06,0.75,0.75,1,6,true,false,132"
"2895","2","240","36487,0.05,0.5,1,1,9,false,false,96","13513,0.06,1,0.5,0.5,6,false,false,120","23097,0.07,1,0.5,1,6,true,false,72","26725,0.07,0.75,0.75,1,6,true,false,96","35346,0.06,1,0.5,1,3,false,true,60","28004,0.05,0.5,1,0.75,3,false,false,60","27947,0.04,0.5,1,0.5,6,false,true,42","27815,0.04,0.5,1,0.5,18,false,true,48","16838,0.06,1,0.5,0.25,9,true,false,144","14940,0.05,1,0.5,1,9,false,false,60"
"2894","2","240","21415,0.06,1,0.5,0.25,18,true,false,144","32826,0.05,0.75,0.75,0.5,12,true,true,48","15504,0.06,1,0.5,0.25,18,true,true,72","53166,0.05,0.5,1,1,12,false,true,96","30979,0.07,1,0.5,0.75,6,true,false,84","30258,0.04,0.5,1,0.75,9,false,true,60","20931,0.06,1,0.5,0.5,9,false,false,132","33307,0.04,1,0.5,0.25,3,false,true,108","24380,0.06,0.5,1,0.25,6,true,false,132","30709,0.06,1,0.5,0.25,15,true,false,108"
"2896","2","240","30067,0.05,0.5,1,0.5,12,false,false,48","43365,0.07,1,0.5,1,9,true,false,80","54086,0.05,0.5,1,1,3,true,true,84","33699,0.07,0.75,0.75,0.25,15,true,false,145","14981,0.05,0.75,0.75,0.5,6,false,false,24","28554,0.07,1,0.5,0.25,9,true,false,157","56046,0.05,0.5,1,0.5,9,true,true,48","23869,0.05,1,0.5,0.25,9,false,true,144","38540,0.05,0.75,0.75,0.5,15,false,false,72","54143,0.05,1,0.5,0.75,6,false,false,60"
"2897","2","240","12209,0.05,1,0.5,0.25,9,false,false,84","19447,0.06,0.5,1,0.75,3,true,true,72","31527,0.05,0.5,1,0.25,3,true,false,120","37768,0.05,0.5,1,0.5,3,false,false,96","47064,0.05,1,0.5,0.5,15,false,false,48","47402,0.05,0.75,0.75,0.75,6,true,true,36","20604,0.06,0.75,0.75,0.25,9,true,false,108","34689,0.05,0.75,0.75,0.25,3,true,true,84","37671,0.05,0.75,0.75,0.5,12,false,true,60","40763,0.05,0.5,1,1,9,false,true,72"
"2899","2","240","32147,0.05,1,0.5,0.5,12,false,false,48","13411,0.05,1,0.5,0.5,3,false,false,60","11482,0.05,0.75,0.75,0.25,6,false,true,84","33783,0.05,0.5,1,1,9,false,true,77","34827,0.05,0.5,1,0.5,12,false,false,84","20498,0.05,0.75,0.75,0.25,18,false,true,72","25145,0.05,0.75,0.75,0.75,15,false,false,72","30526,0.06,1,0.5,0.5,12,false,false,77","43563,0.07,1,0.5,0.25,15,true,false,96","31276,0.05,0.75,0.75,0.25,12,true,true,96"
"2898","2","240","39042,0.05,0.75,0.75,1,12,true,true,12","32631,0.05,0.5,1,0.5,6,false,false,72","11622,0.05,0.5,1,0.25,6,false,false,132","29395,0.05,0.5,1,0.5,6,true,false,120","27184,0.05,0.5,1,0.75,18,true,true,72","14477,0.04,1,0.5,0.5,18,false,true,48","46130,0.07,1,0.5,0.75,15,true,false,81","24696,0.04,0.75,0.75,0.25,6,false,true,132","16249,0.05,0.5,1,0.5,15,true,true,84","48506,0.05,0.75,0.75,0.5,6,true,true,43"
"2900","2","240","52851,0.05,0.5,1,0.75,3,false,true,96","26815,0.05,0.5,1,0.25,12,false,false,96","49674,0.04,0.5,1,0.75,6,false,true,60","40560,0.06,0.5,1,0.75,15,true,false,93","43305,0.06,0.75,0.75,1,15,true,false,82","19227,0.05,1,0.5,1,6,false,true,72","55657,0.05,0.5,1,0.75,18,true,true,24","31058,0.05,0.75,0.75,0.25,9,true,true,96","14179,0.07,1,0.5,1,6,true,false,76","38489,0.05,0.75,0.75,0.5,18,true,true,48"
"2901","2","240","12285,0.06,1,0.5,1,15,false,false,96","42813,0.06,1,0.5,0.25,3,true,true,136","27285,0.05,0.5,1,0.25,6,false,false,120","40114,0.05,0.75,0.75,0.25,18,false,false,120","36185,0.06,1,0.5,0.5,9,true,true,120","22734,0.06,0.75,0.75,0.75,12,true,true,108","31164,0.05,0.75,0.75,0.5,12,false,true,144","45124,0.04,0.5,1,0.5,15,false,true,48","48135,0.05,1,0.5,1,18,false,true,36","50531,0.05,0.75,0.75,0.75,9,false,true,96"
"2902","2","240","30446,0.05,0.75,0.75,0.75,12,false,true,60","39805,0.05,0.5,1,0.25,15,true,true,120","31921,0.06,0.5,1,0.75,18,true,false,72","30772,0.04,1,0.5,0.25,18,false,true,84","42510,0.06,0.5,1,0.25,18,true,false,96","14366,0.04,0.75,0.75,0.25,3,false,true,108","29193,0.06,1,0.5,0.25,9,true,false,144","40825,0.05,1,0.5,0.25,3,true,true,96","49275,0.06,0.75,0.75,1,3,true,false,72","52965,0.07,1,0.5,0.25,18,true,false,108"
"2903","2","240","41725,0.06,0.75,0.75,0.75,6,true,false,121","35636,0.07,0.75,0.75,1,6,true,false,132","55830,0.05,0.5,1,0.25,6,false,false,120","39063,0.06,0.75,0.75,1,6,false,false,120","32468,0.07,1,0.5,1,6,true,true,120","21413,0.04,0.5,1,0.5,12,false,true,96","52766,0.06,0.75,0.75,0.75,9,false,false,144","56843,0.05,0.75,0.75,0.25,6,true,false,108","39560,0.06,1,0.5,0.5,3,true,true,132","36318,0.06,0.5,1,1,15,true,false,132"
"2904","2","240","43645,0.06,1,0.5,0.5,18,false,false,96","15522,0.05,0.5,1,0.5,12,false,false,60","16153,0.07,0.5,1,1,9,true,false,156","45626,0.07,0.75,0.75,1,9,true,true,156","52324,0.06,0.5,1,0.75,15,false,false,132","28562,0.06,1,0.5,0.5,9,true,true,138","46935,0.05,1,0.5,0.25,12,true,true,60","39537,0.05,1,0.5,0.25,18,false,true,144","30649,0.06,1,0.5,1,15,false,true,108","35634,0.06,0.5,1,0.75,12,true,false,124"
"2905","2","240","24858,0.07,1,0.5,1,3,true,true,84","27705,0.06,1,0.5,0.25,18,false,false,168","19300,0.04,0.5,1,0.75,6,false,true,60","38465,0.04,1,0.5,0.75,3,false,true,39","18793,0.04,1,0.5,0.25,15,false,true,84","38372,0.04,0.5,1,0.75,18,false,true,60","47355,0.05,0.5,1,0.75,9,false,false,108","48276,0.06,0.75,0.75,1,9,false,false,120","59931,0.05,0.5,1,0.75,6,false,false,96","43836,0.04,0.75,0.75,0.25,6,false,true,132"
"2906","2","240","42787,0.05,0.5,1,1,15,true,true,36","43678,0.04,1,0.5,1,3,false,true,48","51863,0.05,0.75,0.75,1,6,false,true,48","57727,0.05,1,0.5,0.5,3,false,false,72","26336,0.05,0.75,0.75,0.5,18,false,true,84","18102,0.06,0.75,0.75,0.5,3,true,false,84","33592,0.05,0.75,0.75,0.75,6,false,false,72","28966,0.07,1,0.5,1,18,false,false,72","33955,0.06,0.75,0.75,1,12,false,false,72","17567,0.05,1,0.5,0.75,9,false,false,84"
"2907","2","240","43096,0.06,1,0.5,0.25,9,true,false,192","23180,0.05,0.75,0.75,0.25,18,false,false,120","29371,0.06,1,0.5,0.5,9,false,false,120","22485,0.08,1,0.5,1,18,true,true,118","34175,0.05,1,0.5,0.75,18,true,true,36","41447,0.06,0.5,1,0.25,15,true,true,192","25415,0.05,0.5,1,1,6,false,false,36","51709,0.09,1,0.5,0.75,18,true,false,132","47258,0.05,1,0.5,0.5,6,false,false,84","25792,0.05,0.75,0.75,0.25,6,false,false,120"
